domain,product_type,product_name,label,certainty,url,specs_text,matched_patterns
danawa,블랙박스,넥시안 NM5000 (64GB),genuine,high,https://prod.danawa.com/info/?pcode=123802750,상품 상세 스펙 상품 상세 정보 제공 제조회사 넥시안 등록년월 2026년 08월 제품구분 블랙박스 제품 형태 룸미러형 카메라 수(채널) 2채널 전방 QHD(2560x1440) 화면 27.9cm(11인치) 패널종류 IPS패널 저장매체 Micro-SD 저장용량 64GB 후방 해상도 QHD(2560x1440) 안전관련기능 AI ADAS ○ 차선이탈경보(LDWS) ○ 전방추돌경고(FCWS) ○ 앞차출발알림(FVSA) ○ 과속단속알림 ○ 신호등 변경 알림(TLCA) ○ 전원관련기능 주차저전력모드 ○ 배터리방전방지 ○ 녹화관련기능 자동포맷 ○ 야간보정 나이트비전 GPS GPS내장 스마트폰 연동 Wi-Fi 연결 ○ 부가기능 옵션 비밀번호잠금 ○ 졸음운전방지 ○ KC인증 적합성평가인증 상세설명 / 판매 사이트 문의 인증번호 확인 안전확인인증 상세설명 / 판매 사이트 문의 인증번호 확인,strong: AI ADAS; road-scene recognition; claim=ai
danawa,블랙박스,파인디지털 파인뷰 SF500 2채널 (32GB),genuine,high,https://prod.danawa.com/info/?pcode=123805743,상품 상세 스펙 상품 상세 정보 제공 제조회사 파인디지털 (제조사 웹사이트 바로가기) 등록년월 2026년 08월 제품구분 블랙박스 제품 형태 거치형 카메라 수(채널) 2채널 전방 FHD(1920x1080) 저장매체 Micro-SD 저장용량 32GB 후방 해상도 HD(1280x720) 안전관련기능 AI ADAS ○ 차선이탈경보(LDWS) ○ 앞차출발알림(FVSA) ○ 과속단속알림 ○ 안전운전도우미 ○ 전원관련기능 주차저전력모드 ○ 배터리방전방지 ○ 녹화관련기능 타임랩스 ○ 스마트고온차단 ○ 자동포맷 ○ 야간보정 오토나이트비전 부가기능 옵션 비밀번호잠금 ○ 졸음운전방지 ○ KC인증 적합성평가인증 상세설명 / 판매 사이트 문의 인증번호 확인 안전확인인증 상세설명 / 판매 사이트 문의 인증번호 확인,strong: AI ADAS; road-scene recognition; claim=ai
danawa,블랙박스,"파인디지털 파인뷰 X3600 파워 2채널 (32GB, 무료장착)",suspicious,low,https://prod.danawa.com/info/?pcode=99889604,상품 상세 스펙 상품 상세 정보 제공 제조회사 파인디지털 (제조사 웹사이트 바로가기) 등록년월 2025년 09월 제품구분 블랙박스 제품 형태 거치형 카메라 수(채널) 2채널 전방 QHD(2560x1440) 최대지원용량 최대 128GB 전방 시야각 136.7도 화면 8.9cm(3.5인치) 패널종류 IPS패널 저장매체 Micro-SD 전원 12-24V 저장용량 32GB 센서 Sony STARVIS 2 후방 해상도 FHD(1920x1080) 후방 시야각 124.4도 안전관련기능 차선이탈경보(LDWS) ○ 앞차출발알림(FVSA) ○ 안전운전도우미 ○ 전원관련기능 주차저전력모드 ○ 배터리방전방지 ○ 녹화방식 상시녹화 ○ 수동녹화 ○ 주차녹화 ○ 충격감지녹화 ○ 동작감지녹화 ○ 녹화관련기능 야간보정 ○ 타임랩스 ○ 스마트고온차단 ○ 자동포맷 ○ 번호판식별강화 ○ AI 주차녹화 ○ 야간보정 오토슈퍼나이트비전 GPS GPS외장지원(별매) 스마트폰 연동 Wi-Fi 연결 ○ 블루투스 연결 ○ 부가기능 옵션 PIP기능 ○ 비밀번호잠금 ○ KC인증 적합성평가인증 R-R-FDK-FineR074 인증번호 확인 안전확인인증 상세설명 / 판매 사이트 문의 인증번호 확인,weak: AI parking-recording claimed; recognition/model mechanism unverified; claim=ai
danawa,블랙박스,다본다 울트라 AI 4.0 4채널 (본품),washing,medium,https://prod.danawa.com/info/?pcode=122651505,상품 상세 스펙 상품 상세 정보 제공 제조회사 다본다 등록년월 2026년 05월 제품구분 블랙박스 제품 형태 거치형 카메라 수(채널) 4채널 전방 FHD(1920x1080) 전방 프레임 30fps 최대지원용량 최대 1TB 전방 시야각 160도 화면 10.2cm(4인치) 패널종류 IPS패널 저장매체 Micro-SD 전원 12-24V 후방 해상도 FHD(1920x1080) 후방 프레임 30fps 후방 시야각 140도 안전관련기능 차선이탈경보(LDWS) ○ 전방추돌경고(FCWS) ○ 녹화관련기능 페달촬영 ○ 야간보정 ○ 이벤트녹화알림 ○ 광역역광보정(WDR) ○ 야간보정 나이트비전 GPS GPS내장 스마트폰 연동 Wi-Fi 연결 ○ KC인증 적합성평가인증 상세설명 / 판매 사이트 문의 인증번호 확인 안전확인인증 상세설명 / 판매 사이트 문의 인증번호 확인,strict-negative: AI camera branding; no AI recognition function evidenced; claim=ai
danawa,블랙박스,파인디지털 파인뷰 LXQ EX 2채널 (32GB),genuine,high,https://prod.danawa.com/info/?pcode=122707840,상품 상세 스펙 상품 상세 정보 제공 제조회사 파인디지털 파인뷰 등록년월 2026년 06월 제품구분 블랙박스 제품 형태 룸미러형 카메라 수(채널) 2채널 전방 QHD 3K(3072x1728) 패널종류 IPS패널 저장매체 Micro-SD 센서 Sony STARVIS 후방 해상도 QHD(2560x1440) 안전관련기능 AI ADAS ○ 차선이탈경보(LDWS) ○ 앞차출발알림(FVSA) ○ 안전운전도우미 ○ 전원관련기능 주차저전력모드 ○ 배터리방전방지 ○ 녹화방식 주차녹화 ○ 충격감지녹화 ○ 녹화관련기능 고온차단 ○ 자동포맷 ○ 번호판식별강화 ○ 야간보정 오토슈퍼나이트비전 스마트폰 연동 Wi-Fi 연결 ○ 블루투스 연결 ○ KC인증 적합성평가인증 상세설명 / 판매 사이트 문의 인증번호 확인 안전확인인증 상세설명 / 판매 사이트 문의 인증번호 확인,strong: AI ADAS; road-scene recognition; claim=ai
danawa,블랙박스,지넷시스템 G10 2채널 (32GB),genuine,high,https://prod.danawa.com/info/?pcode=123982528,상품 상세 스펙 상품 상세 정보 제공 제조회사 지넷시스템 (제조사 웹사이트 바로가기) 등록년월 2026년 08월 제품구분 블랙박스 제품 형태 거치형 카메라 수(채널) 2채널 전방 FHD(1920x1080) 전방 시야각 140도 화면 8.9cm(3.5인치) 저장용량 32GB 센서 CMOS 후방 해상도 FHD(1920x1080) 후방 시야각 140도 안전관련기능 AI ADAS ○ 차선이탈경보(LDWS) ○ 전방추돌경고(FCWS) ○ 앞차출발알림(FVSA) ○ 전원관련기능 배터리방전방지 ○ 녹화방식 주차녹화 ○ 동작감지녹화 ○ 녹화관련기능 자동포맷 ○ 야간보정 나이트비전 스마트폰 연동 Wi-Fi 연결 ○ 부가기능 옵션 시큐리티LED ○ KC인증 적합성평가인증 상세설명 / 판매 사이트 문의 인증번호 확인 안전확인인증 상세설명 / 판매 사이트 문의 인증번호 확인,strong: AI ADAS; road-scene recognition; claim=ai
danawa,블랙박스,다본다 울트라 AI 5.0 5채널 (본품),washing,medium,https://prod.danawa.com/info/?pcode=122651288,상품 상세 스펙 상품 상세 정보 제공 제조회사 다본다 등록년월 2026년 05월 제품구분 블랙박스 제품 형태 거치형 카메라 수(채널) 5채널 전방 FHD(1920x1080) 전방 프레임 30fps 최대지원용량 최대 1TB 전방 시야각 160도 화면 10.2cm(4인치) 패널종류 IPS패널 저장매체 Micro-SD 전원 12-24V 후방 해상도 FHD(1920x1080) 후방 프레임 30fps 후방 시야각 140도 안전관련기능 차선이탈경보(LDWS) ○ 전방추돌경고(FCWS) ○ 페달 해상도 HD(1280x720) 녹화관련기능 페달촬영 ○ 야간보정 ○ 이벤트녹화알림 ○ 광역역광보정(WDR) ○ 야간보정 나이트비전 GPS GPS내장 스마트폰 연동 Wi-Fi 연결 ○ KC인증 적합성평가인증 상세설명 / 판매 사이트 문의 인증번호 확인 안전확인인증 상세설명 / 판매 사이트 문의 인증번호 확인,strict-negative: AI camera branding; no AI recognition function evidenced; claim=ai
danawa,블랙박스,파인디지털 파인뷰 X3700 2채널 (32GB),suspicious,low,https://prod.danawa.com/info/?pcode=122618379,상품 상세 스펙 상품 상세 정보 제공 제조회사 파인디지털 (제조사 웹사이트 바로가기) 등록년월 2026년 04월 제품구분 블랙박스 제품 형태 거치형 카메라 수(채널) 2채널 전방 QHD(2560x1440) 최대지원용량 최대 128GB 전방 시야각 136.7도 화면 8.9cm(3.5인치) 패널종류 IPS패널 저장매체 Micro-SD 전원 12-24V 저장용량 32GB 센서 Sony STARVIS 후방 해상도 FHD(1920x1080) 후방 시야각 125도 안전관련기능 차선이탈경보(LDWS) ○ 앞차출발알림(FVSA) ○ 안전운전도우미 ○ 전원관련기능 주차저전력모드 ○ 배터리방전방지 ○ 녹화방식 상시녹화 ○ 수동녹화 ○ 주차녹화 ○ 충격감지녹화 ○ 동작감지녹화 ○ 녹화관련기능 야간보정 ○ 타임랩스 ○ 스마트고온차단 ○ 자동포맷 ○ 번호판식별강화 ○ AI 주차녹화 ○ 야간보정 오토슈퍼나이트비전 GPS GPS외장지원(별매) 스마트폰 연동 Wi-Fi 연결 ○ 블루투스 연결 ○ 부가기능 옵션 PIP기능 ○ 비밀번호잠금 ○ 졸음운전방지 ○ KC인증 적합성평가인증 R-R-FDK-FineR080 인증번호 확인 안전확인인증 상세설명 / 판매 사이트 문의 인증번호 확인,weak: AI parking-recording claimed; recognition/model mechanism unverified; claim=ai
danawa,블랙박스,팅크웨어 아이나비 Z1 (32GB),genuine,high,https://prod.danawa.com/info/?pcode=123800376,상품 상세 스펙 상품 상세 정보 제공 제조회사 팅크웨어 아이나비 등록년월 2026년 08월 제품구분 블랙박스 제품 형태 거치형 카메라 수(채널) 2채널 전방 QHD(2560x1440) 전방 프레임 30fps 화면 8.9cm(3.5인치) 패널종류 IPS패널 저장매체 Micro-SD 저장용량 32GB 센서 PureCel Plus-S 후방 해상도 FHD(1920x1080) 후방 프레임 30fps 안전관련기능 AI ADAS ○ 차선이탈경보(LDWS) ○ 전방추돌경고(FCWS) ○ 앞차출발알림(FVSA) ○ 저속전방추돌경고(uFCWS) ○ 과속단속알림 ○ 안전운전도우미 ○ 신호등 변경 알림(TLCA) ○ 전원관련기능 주차저전력모드 ○ 배터리방전방지 ○ 녹화방식 주차녹화 ○ 녹화관련기능 타임랩스 ○ 스마트고온차단 ○ 주차모드자동전환 ○ 광역역광보정(WDR) ○ 야간보정 슈퍼나이트비전 스마트폰 연동 Wi-Fi 연결 ○ 커넥티드 연결 ○ 부가기능 옵션 퀵부팅 ○ 비밀번호잠금 ○ KC인증 적합성평가인증 R-R-TWI-IBRF-TN319G1 인증번호 확인 안전확인인증 상세설명 / 판매 사이트 문의 인증번호 확인,strong: AI ADAS; road-scene recognition; claim=ai
danawa,블랙박스,팅크웨어 아이나비 Z9900 2채널 (32GB),genuine,high,https://prod.danawa.com/info/?pcode=92359649,상품 상세 스펙 상품 상세 정보 제공 제조회사 팅크웨어 (제조사 웹사이트 바로가기) 등록년월 2025년 06월 제품구분 블랙박스 제품 형태 거치형 카메라 수(채널) 2채널 전방 QHD(2560x1440) 전방 프레임 30fps 화면 10.9cm(4.3인치) 패널종류 IPS패널 저장매체 Micro-SD 전원 12-24V 저장용량 32GB 센서 CMOS 후방 해상도 FHD(1920x1080) 후방 프레임 30fps 안전관련기능 AI ADAS ○ 차선이탈경보(LDWS) ○ 전방추돌경고(FCWS) ○ 앞차출발알림(FVSA) ○ 저속전방추돌경고(uFCWS) ○ 과속단속알림 ○ 전원관련기능 주차저전력모드 ○ 스마트방전방지 ○ 배터리방전방지 ○ 녹화방식 상시녹화 ○ 주차녹화 ○ 녹화관련기능 야간보정 ○ 스마트고온차단 ○ 고온차단 ○ 주차모드자동전환 ○ 광역역광보정(WDR) ○ 야간보정 슈퍼나이트비전 스마트폰 연동 Wi-Fi 연결 ○ 케이블 유선 연결 ○ 부가기능 옵션 퀵부팅 ○ 비밀번호잠금 ○ 졸음운전방지 ○ KC인증 적합성평가인증 상세설명 / 판매 사이트 문의 인증번호 확인 안전확인인증 상세설명 / 판매 사이트 문의 인증번호 확인,strong: AI ADAS; road-scene recognition; claim=ai
danawa,블랙박스,다본다 울트라 AI 3.0 3채널 (본품),washing,medium,https://prod.danawa.com/info/?pcode=122651546,상품 상세 스펙 상품 상세 정보 제공 제조회사 다본다 등록년월 2026년 05월 제품구분 블랙박스 제품 형태 거치형 카메라 수(채널) 3채널 전방 FHD(1920x1080) 전방 프레임 30fps 최대지원용량 최대 1TB 전방 시야각 160도 화면 10.2cm(4인치) 패널종류 IPS패널 저장매체 Micro-SD 전원 12-24V 후방 해상도 FHD(1920x1080) 후방 프레임 30fps 후방 시야각 140도 안전관련기능 차선이탈경보(LDWS) ○ 전방추돌경고(FCWS) ○ 녹화관련기능 야간보정 ○ 이벤트녹화알림 ○ 광역역광보정(WDR) ○ 야간보정 나이트비전 GPS GPS내장 스마트폰 연동 Wi-Fi 연결 ○ KC인증 적합성평가인증 상세설명 / 판매 사이트 문의 인증번호 확인 안전확인인증 상세설명 / 판매 사이트 문의 인증번호 확인,strict-negative: AI camera branding; no AI recognition function evidenced; claim=ai
danawa,블랙박스,지넷시스템 G10 3채널 (32GB),genuine,high,https://prod.danawa.com/info/?pcode=123982546,상품 상세 스펙 상품 상세 정보 제공 제조회사 지넷시스템 (제조사 웹사이트 바로가기) 등록년월 2026년 08월 제품구분 블랙박스 제품 형태 거치형 카메라 수(채널) 3채널 전방 FHD(1920x1080) 전방 시야각 140도 화면 8.9cm(3.5인치) 저장용량 32GB 센서 CMOS 후방 해상도 FHD(1920x1080) 후방 시야각 140도 안전관련기능 AI ADAS ○ 차선이탈경보(LDWS) ○ 전방추돌경고(FCWS) ○ 앞차출발알림(FVSA) ○ 전원관련기능 배터리방전방지 ○ 녹화방식 주차녹화 ○ 동작감지녹화 ○ 녹화관련기능 자동포맷 ○ 야간보정 나이트비전 스마트폰 연동 Wi-Fi 연결 ○ 부가기능 옵션 시큐리티LED ○ KC인증 적합성평가인증 상세설명 / 판매 사이트 문의 인증번호 확인 안전확인인증 상세설명 / 판매 사이트 문의 인증번호 확인,strong: AI ADAS; road-scene recognition; claim=ai
danawa,블랙박스,이노픽스 캠론 4채널 블랙박스 CT1500 AI,genuine,high,https://prod.danawa.com/info/?pcode=60150446,상품 상세 스펙 상품 상세 정보 제공 제조회사 이노픽스 등록년월 2024년 03월 제품구분 블랙박스 제품 형태 거치형 카메라 수(채널) 4채널 특수차량용 화물차용 전방 FHD(1920x1080) 전방 프레임 30fps 최대지원용량 최대 1TB 전방 시야각 130도 화면 25.7cm(10.1인치) 패널종류 IPS패널 전원 12-24V 저장용량 64GB 센서 CMOS 후방 해상도 FHD(1920x1080) 후방 프레임 30fps 후방 시야각 173도 후방 IP등급 IP69K 측면 해상도 FHD(1920x1080) 측면 프레임 30fps 측면 시야각 173도 안전관련기능 AI ADAS ○ 차선이탈경보(LDWS) ○ 전방추돌경고(FCWS) ○ 앞차출발알림(FVSA) ○ 전원관련기능 배터리방전방지 ○ 녹화방식 상시녹화 ○ 수동녹화 ○ 주차녹화 ○ 충격감지녹화 ○ 녹화관련기능 야간보정 ○ 야간보정 나이트비전 부가기능 옵션 시큐리티LED ○ PIP기능 ○ KC인증 적합성평가인증 상세설명 / 판매 사이트 문의 인증번호 확인 안전확인인증 상세설명 / 판매 사이트 문의 인증번호 확인,strong: AI ADAS; road-scene recognition; claim=ai
danawa,블랙박스,이노픽스 캠론 4채널 블랙박스 CT2000 AI,genuine,high,https://prod.danawa.com/info/?pcode=41422160,상품 상세 스펙 상품 상세 정보 제공 제조회사 이노픽스 등록년월 2024년 03월 제품구분 블랙박스 제품 형태 거치형 카메라 수(채널) 4채널 특수차량용 화물차용 전방 FHD(1920x1080) 전방 프레임 30fps 최대지원용량 최대 1TB 전방 시야각 130도 화면 26.3cm(10.36인치) 패널종류 IPS패널 전원 12-24V 저장용량 64GB 센서 CMOS 후방 해상도 FHD(1920x1080) 후방 프레임 30fps 후방 시야각 173도 후방 IP등급 IP69K 측면 해상도 FHD(1920x1080) 측면 프레임 30fps 측면 시야각 173도 안전관련기능 AI ADAS ○ 차선이탈경보(LDWS) ○ 전방추돌경고(FCWS) ○ 앞차출발알림(FVSA) ○ 전원관련기능 배터리방전방지 ○ 녹화방식 상시녹화 ○ 수동녹화 ○ 주차녹화 ○ 충격감지녹화 ○ 녹화관련기능 야간보정 ○ 야간보정 나이트비전 부가기능 옵션 시큐리티LED ○ PIP기능 ○ KC인증 적합성평가인증 R-R-IPX-CT2000 인증번호 확인 안전확인인증 상세설명 / 판매 사이트 문의 인증번호 확인,strong: AI ADAS; road-scene recognition; claim=ai
danawa,선풍기,다룸 퓨어 AI d-GM_SJY-0001,washing,high,https://prod.danawa.com/info/?pcode=91348658,상품 상세 스펙 상품 상세 정보 제공 제조회사 등록년월 2025년 05월 품목 선풍기 형태 스탠드형 ○ 유/무선 무선 ○ 모터방식 BLDC모터 소비전력 28W 바람 12단 바람모드 초미풍(유아풍) ○ 수면풍 ○ 자연풍 ○ 에코풍(자동풍속조절) ○ 날개개수 16엽날개(9+7) 날개 30cm(12인치) 공기이동거리 15m 헤드조절 좌우회전 ○ 상하각도조절 ○ 주요기능 높이조절 ○ 타이머 ○ 리모컨 ○ 최대사용시간 40시간 부가기능 오토리턴 ○ KC인증 적합성평가인증 R-R-1i1-GM_SJY-0001 인증번호 확인 안전확인인증 상세설명 / 판매 사이트 문의 인증번호 확인,strict-negative: AI-title-only; automatic fan-speed rules only; claim=ai
danawa,선풍기,듀플렉스 AI 음성인식 서큘레이터 DP-CA08VR,washing,medium,https://prod.danawa.com/info/?pcode=61438310,상품 상세 스펙 상품 상세 정보 제공 제조회사 듀플렉스 (제조사 웹사이트 바로가기) 등록년월 2024년 07월 품목 서큘레이터 형태 스탠드형 ○ 유/무선 유선 ○ 소비전력 40W 바람 8단 날개개수 3엽날개 날개 17cm(6.6인치) 헤드조절 좌우회전 ○ 상하각도조절 ○ 주요기능 높이조절(분리형) ○ 타이머 ○ 리모컨 ○ 부가기능 음성인식 ○ 소음 30~32dB KC인증 적합성평가인증 R-R-YII-DP-CA08VR 인증번호 확인 안전확인인증 HU07274-24039 인증번호 확인,strict-negative: AI-title overreach; voice control only; claim=ai
danawa,선풍기,엘즈 파비스 AI 에코 PV-FS02B,washing,high,https://prod.danawa.com/info/?pcode=58010036,상품 상세 스펙 상품 상세 정보 제공 제조회사 엘즈 등록년월 2024년 06월 품목 선풍기 형태 스탠드형 ○ 유/무선 유선 ○ 모터방식 DC모터 소비전력 26W 바람 12단 바람모드 초미풍(유아풍) ○ 자연풍 ○ 에코풍(자동풍속조절) ○ 날개개수 3엽날개 공기이동거리 15m 헤드조절 좌우회전 ○ 상하각도조절 ○ 3D입체회전 ○ 주요기능 타이머 ○ 리모컨 ○ 부가기능 오토리턴 ○ KC인증 적합성평가인증 R-R-EZH-PV-FS02B 인증번호 확인 안전확인인증 SU10726-20002B 인증번호 확인,strict-negative: AI-title-only; automatic fan-speed rules only; claim=ai
danawa,선풍기,엘즈 파비스 AI 에코 PV-FS03W,washing,high,https://prod.danawa.com/info/?pcode=58010240,상품 상세 스펙 상품 상세 정보 제공 제조회사 엘즈 등록년월 2024년 06월 품목 선풍기 형태 스탠드형 ○ 유/무선 유선 ○ 모터방식 DC모터 소비전력 26W 바람 12단 바람모드 초미풍(유아풍) ○ 자연풍 ○ 에코풍(자동풍속조절) ○ 날개개수 3엽날개 공기이동거리 15m 헤드조절 좌우회전 ○ 상하각도조절 ○ 3D입체회전 ○ 주요기능 타이머 ○ 리모컨 ○ 부가기능 오토리턴 ○ KC인증 적합성평가인증 R-R-EZH-PV-FS02B 인증번호 확인 안전확인인증 SU10726-20002B 인증번호 확인,strict-negative: AI-title-only; automatic fan-speed rules only; claim=ai
danawa,세탁건조기,삼성전자 비스포크 AI 콤보 WD90H25AHY (기본형),suspicious,low,https://prod.danawa.com/info/?pcode=108463688,"상품 상세 스펙 상품 상세 정보 제공 제조회사 삼성전자 (제조사 웹사이트 바로가기) 등록년월 2026년 03월 품목 세탁건조기 세탁/건조 용량 세탁25kg,건조20kg 건조기능 건조시간이 빠른 인버터히트펌프+히터 ○ 에너지등급 에너지: 1등급 ○ 소비전력 세탁2100W, 건조1700W AI기능 AI세탁건조 ○ AI에너지절약 ○ AI홈 ○ 진동소음 AI진동소음저감 세탁기능 세탁물감지→AI 코스셋팅 ○ 세제자동투입 11단계 세제함 일반970ml + 유연제830ml (약 5.5주) 주요 기능 세제스캔 정량투입 ○ 미세플라스틱저감 코스 ○ 펫케어 코스 ○ 스팀살균 ○ 세탁건조시간 쾌속코스 69분 조작 풀터치조작 ○ 원격제어 ○ 음성명령 ○ 디스플레이 177.8mm(7인치) 위생관리 오토오픈도어+ ○ 통세척 ○ 열풍내부살균 ○ 자동열교환기세척 ○ 도어 강화유리도어 ○ 드럼통 내부 내부조명 ○ 플라스틱리프터 ○ 건조필터 정면필터 색상 그레이지 크기(가로x세로x깊이) 686×1,110×875mm KC인증 적합성평가인증 R-R-SEC-WD90F27K 인증번호 확인 안전확인인증 상세설명 / 판매 사이트 문의 인증번호 확인",weak: Load sensing to AI cycle selection; learned/model-based logic unverified; claim=ai
danawa,세탁건조기,삼성전자 비스포크 AI 콤보 WD90F25AHY (기본형),suspicious,low,https://prod.danawa.com/info/?pcode=77965052,"상품 상세 스펙 상품 상세 정보 제공 제조회사 삼성전자 (제조사 웹사이트 바로가기) 등록년월 2025년 03월 품목 세탁건조기 세탁/건조 용량 세탁25kg,건조18kg 건조기능 건조시간이 빠른 인버터히트펌프+히터 ○ 에너지등급 에너지: 1등급 ○ 소비전력 세탁2100W, 건조1700W AI기능 AI세탁건조 ○ AI에너지절약 ○ AI홈 ○ 진동소음 AI진동소음저감 세탁기능 세탁물감지→AI 코스셋팅 ○ 세제자동투입 11단계 세제함 일반970ml + 유연제830ml (약 5.5주) 주요 기능 세제스캔 정량투입 ○ 미세플라스틱저감 코스 ○ 펫케어 코스 ○ 스팀살균 ○ 세탁건조시간 쾌속코스 79분 조작 풀터치조작 ○ 원격제어 ○ 음성명령 ○ 디스플레이 177.8mm(7인치) 위생관리 오토오픈도어+ ○ 통세척 ○ 열풍내부살균 ○ 자동열교환기세척 ○ 도어 강화유리도어 ○ 드럼통 내부 내부조명 ○ 플라스틱리프터 ○ 건조필터 정면필터 색상 그레이지 크기(가로x세로x깊이) 686×1,110×875mm KC인증 적합성평가인증 R-R-SEC-WD90F27K 인증번호 확인 안전확인인증 상세설명 / 판매 사이트 문의 인증번호 확인",weak: Load sensing to AI cycle selection; learned/model-based logic unverified; claim=ai
danawa,세탁건조기,삼성전자 비스포크 AI 콤보 WD90H25BHB (기본형),suspicious,low,https://prod.danawa.com/info/?pcode=108693704,"상품 상세 스펙 상품 상세 정보 제공 제조회사 삼성전자 (제조사 웹사이트 바로가기) 등록년월 2026년 03월 품목 세탁건조기 세탁/건조 용량 세탁25kg,건조20kg 건조기능 옷감손상적은 인버터히트펌프 ○ 에너지등급 에너지: 1등급 ○ 소비전력 세탁2100W, 건조1700W AI기능 AI세탁건조 ○ AI에너지절약 ○ AI홈 ○ 진동소음 AI진동소음저감 세탁기능 세탁물감지→AI 코스셋팅 ○ 세제자동투입 11단계 세제함 일반970ml + 유연제830ml (약 5.5주) 주요 기능 세제스캔 정량투입 ○ 미세플라스틱저감 코스 ○ 펫케어 코스 ○ 스팀살균 ○ 세탁건조시간 쾌속코스 89분 조작 풀터치조작 ○ 원격제어 ○ 음성명령 ○ 디스플레이 177.8mm(7인치) 위생관리 통세척 ○ 자동열교환기세척 ○ 도어 강화유리도어 ○ 드럼통 내부 내부조명 ○ 플라스틱리프터 ○ 건조필터 정면필터 색상 블랙캐비어 크기(가로x세로x깊이) 686×1,110×875mm KC인증 적합성평가인증 R-R-SEC-WD90F27K 인증번호 확인 안전확인인증 상세설명 / 판매 사이트 문의 인증번호 확인",weak: Load sensing to AI cycle selection; learned/model-based logic unverified; claim=ai
danawa,세탁건조기,삼성전자 비스포크 AI 콤보 WD25DB8695BC (기본형),suspicious,low,https://prod.danawa.com/info/?pcode=58911362,"상품 상세 스펙 상품 상세 정보 제공 제조회사 삼성전자 (제조사 웹사이트 바로가기) 등록년월 2024년 07월 품목 세탁건조기 세탁/건조 용량 세탁25kg,건조15kg 건조기능 옷감손상적은 인버터히트펌프 ○ 에너지등급 에너지: 1등급 ○ 소비전력 세탁2100W, 건조1000W AI기능 AI세탁건조 ○ AI에너지절약 ○ AI홈 ○ 진동소음 진동소음저감 세탁기능 세탁물감지→AI 코스셋팅 ○ 세제자동투입 11단계 세제함 일반970ml + 유연제830ml (약 5.5주) 주요 기능 세제스캔 정량투입 ○ 미세플라스틱저감 코스 ○ 펫케어 코스 ○ 세탁건조시간 쾌속코스 99분 조작 풀터치조작 ○ 원격제어 ○ 음성명령 ○ 디스플레이 109.2mm(4.3인치) 위생관리 오토오픈도어 ○ 통세척 ○ 자동열교환기세척 ○ 도어 강화유리도어 ○ 드럼통 내부 내부조명 ○ 플라스틱리프터 ○ 건조필터 정면필터 색상 에센셜화이트 크기(가로x세로x깊이) 686×1,110×875mm KC인증 적합성평가인증 R-R-SEC-WD8000D 인증번호 확인 안전확인인증 HE07020-24166 인증번호 확인",weak: Load sensing to AI cycle selection; learned/model-based logic unverified; claim=ai
danawa,세탁건조기,LG전자 트롬 오브제컬렉션 워시콤보 FC2521TX6C (기본형),genuine,high,https://prod.danawa.com/info/?pcode=123033291,"상품 상세 스펙 상품 상세 정보 제공 제조회사 LG전자 (제조사 웹사이트 바로가기) 등록년월 2026년 07월 품목 세탁건조기 세탁/건조 용량 세탁25kg,건조21kg 건조기능 옷감손상적은 인버터히트펌프 ○ 에너지등급 에너지: 1등급 ○ 소비전력 세탁2200W, 건조1050W AI기능 AI세탁건조 ○ AI에너지절약 ○ 세탁기능 세탁물감지→딥러닝 AI 코스셋팅 ○ 세제함 일반630ml + 유연제470ml (약 3.5주) 주요 기능 6모션 ○ 미세플라스틱저감 코스 ○ 스팀살균 ○ 세탁건조시간 쾌속코스 64분 조작 풀터치조작 ○ 원격제어 ○ 디스플레이 177.8mm(7인치) 위생관리 오토오픈도어 ○ 통세척 ○ 자동열교환기세척 ○ 도어 강화유리도어 ○ 드럼통 내부 내부조명 ○ 스테인리스리프터 ○ 건조필터 상단필터 색상 토프 크기(가로x세로x깊이) 700×990×830mm KC인증 적합성평가인증 R-R-LGE-FXHPST 인증번호 확인 안전확인인증 상세설명 / 판매 사이트 문의 인증번호 확인",strong: Deep-learning wash control; fabric/load inference; claim=ai
danawa,세탁건조기,LG전자 트롬 오브제컬렉션 워시콤보 FH23KN (기본형),genuine,high,https://prod.danawa.com/info/?pcode=98544542,"상품 상세 스펙 상품 상세 정보 제공 제조회사 LG전자 (제조사 웹사이트 바로가기) 등록년월 2025년 10월 품목 세탁건조기 세탁/건조 용량 세탁23kg,건조13kg 건조기능 옷감손상적은 인버터히트펌프 ○ 에너지등급 에너지: 1등급 ○ 소비전력 세탁2200W, 건조570W AI기능 AI세탁건조 ○ 세탁기능 세탁물감지→딥러닝 AI 코스셋팅 ○ 주요 기능 6모션 ○ 미세플라스틱저감 코스 ○ 조작 다이얼+터치조작 ○ 원격제어 ○ 위생관리 통세척 ○ 자동열교환기세척 ○ 도어 강화유리도어 ○ 드럼통 내부 내부조명 ○ 스테인리스리프터 ○ 건조필터 상단필터 색상 스페이스블랙 크기(가로x세로x깊이) 700×990×830mm KC인증 적합성평가인증 R-R-LGE-FXHP 인증번호 확인 안전확인인증 상세설명 / 판매 사이트 문의 인증번호 확인",strong: Deep-learning wash control; fabric/load inference; claim=ai
